ID,NAME,ADDRESS,CITY,STATE,ZIP,FIPS,CBSA 2015,CBSA 2017,CBSA 2018,RUCA Code,FORHP Rural/Urban 2018,SPECIAL PAYMENT,PHONE NUMBER,"CERTIFIED BEDS, POS","TOTAL BEDS, POS","BEDS, PSF","ACUTE BEDS, HCRIS"
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,04013,Metro,Metro,Metro,1.0,Urban,RRC,6238796100,204,204,174,204
030093,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,04013,Metro,Metro,Metro,1.0,Urban,NONE,6235244000,394,394,280,314
030094,ABRAZO ARROWHEAD CAMPUS,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,04013,Metro,Metro,Metro,1.0,Urban,NONE,6235611000,217,217,265,262
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,04015,Metro,Metro,Metro,4.0,Rural,RRC,9287632273,139,139,137,139
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,04013,Metro,Metro,Metro,1.0,Urban,RRC,4803424201,280,280,257,266
030105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,04013,Metro,Metro,Metro,1.0,Urban,NONE,4808545050,111,111,107,111
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,04013,Metro,Metro,Metro,1.0,Urban,NONE,4808324770,23,23,22,23
030108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,04013,Metro,Metro,Metro,1.0,Urban,NONE,6027956020,32,32,32,32
030110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,04013,Metro,Metro,Metro,2.0,Urban,NONE,6238821970,200,200,307,323
030111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,04019,Metro,Metro,Metro,1.0,Urban,NONE,5208742000,245,245,126,132
030112,ARIZONA SPECIALTY HOSPITAL,"2905 WEST WARNER ROAD, SUITE 1",CHANDLER,AZ,85224,04013,Metro,Metro,Metro,1.0,Urban,NONE,4806039000,24,24,23,24
030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,04017,Micro,Micro,Micro,4.0,Rural,IHS,9283384911,40,40,40,40
030114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,04019,Metro,Metro,Metro,1.0,Urban,NONE,5209013549,146,146,105,111
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,04013,Metro,Metro,Metro,2.0,Urban,NONE,6233274000,317,317,278,317
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,04015,Metro,Metro,Metro,4.0,Rural,NONE,9287882273,84,84,70,72
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,04013,Metro,Metro,Metro,1.0,Urban,RRC,4807288000,197,197,171,198
030121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,04013,Metro,Metro,Metro,1.0,Urban,NONE,4803586100,178,178,140,142
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,04013,Metro,Metro,Metro,1.0,Urban,NONE,4805432000,177,177,153,165
030123,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,04013,Metro,Metro,Metro,1.0,Urban,NONE,4803247001,120,120,86,120
030130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,QUEEN CREEK,AZ,85140,04021,Metro,Metro,Metro,1.0,Urban,NONE,4803944030,53,53,51,53
030131,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,04013,Metro,Metro,Metro,1.0,Urban,NONE,6027977700,64,64,63,64
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,04021,Metro,Metro,Metro,1.0,Urban,NONE,4807333300,20,20,18,20
030136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,7171 SOUTH 51ST AVENUE,LAVEEN,AZ,85339,04013,Metro,Metro,Metro,1.0,Urban,NONE,6235845100,16,16,6,16
030137,SANTA CRUZ VALLEY REGIONAL HOSPITAL,4455 SOUTH I-19 FRONTAGE ROAD,GREEN VALLEY,AZ,85614,04019,Metro,Metro,Metro,2.0,Urban,NONE,5203934700,49,49,45,49
030138,WESTERN REGIONAL MEDICAL CENTER,14200 WEST CELEBRATE LIFE WAY,GOODYEAR,AZ,85338,04013,Metro,Metro,Metro,2.0,Urban,NONE,6232073518,38,38,1,.
031300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,04013,Metro,Metro,Metro,7.0,Rural,CAH,9286845421,19,19,.,19
031301,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,BENSON,AZ,85602,04003,Metro,Metro,Metro,7.1,Rural,CAH,5205862261,22,22,.,22
031302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",901 WEST REX ALLEN DRIVE,WILLCOX,AZ,85643,04003,Metro,Metro,Metro,7.0,Rural,CAH,5203843541,24,24,.,24
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,04005,Metro,Metro,Metro,7.0,Rural,CAH,9286452424,25,25,.,25
031305,HOPI HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",POLACCA,AZ,86042,04017,Micro,Micro,Micro,10.0,Rural,CAH,9287376000,15,15,.,6
031307,PARKER INDIAN HEALTH CENTER,12033 AGENCY ROAD,PARKER,AZ,85344,04012,Neither,Neither,Neither,7.0,Rural,CAH,9286692137,20,20,.,20
031308,HUHU KAM MEMORIAL HOSPITAL,483 WEST SEED FARM ROAD,SACATON,AZ,85147,04021,Metro,Metro,Metro,10.1,Rural,CAH,5205623321,15,15,.,12
031309,SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191,GANADO,AZ,86505,04001,Neither,Neither,Neither,10.0,Rural,CAH,9287554541,25,25,.,25
031311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,04017,Micro,Micro,Micro,7.0,Rural,CAH,9282894691,25,25,.,25
031312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,04003,Metro,Metro,Metro,7.0,Rural,CAH,5204326401,14,14,.,14
031313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,04023,Micro,Micro,Micro,4.0,Rural,CAH,5202853000,25,25,.,25
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,04007,Micro,Micro,Micro,4.0,Rural,CAH,9284021122,25,25,.,25
031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,04001,Neither,Neither,Neither,7.0,Rural,CAH,9283334368,25,25,.,21
031317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,04012,Neither,Neither,Neither,7.0,Rural,CAH,9286699201,25,25,.,25
031318,BANNER PAYSON MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,PAYSON,AZ,85541,04007,Micro,Micro,Micro,4.0,Rural,CAH,9284743222,44,44,.,25
040001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,AR,72761,05007,Metro,Metro,Metro,4.0,Rural,NONE,4795244141,73,73,42,44
040002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830,05071,Neither,Neither,Neither,7.0,Rural,MDH,4797545454,90,90,55,57
040004,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,FAYETTEVILLE,AR,72703,05143,Metro,Metro,Metro,1.0,Urban,NONE,4794635113,425,425,322,320
040007,CHI-ST VINCENT INFIRMARY,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,05119,Metro,Metro,Metro,1.0,Urban,NONE,5015523000,615,615,426,414
040010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,05007,Metro,Metro,Metro,1.0,Urban,NONE,4793388000,208,208,192,206
040011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,AR,72833,05149,Micro,Micro,Micro,5.0,Rural,SCH,4794952241,41,41,37,41
040014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,05145,Micro,Micro,Micro,4.0,Rural,SCH/RRC,5012783100,571,571,191,205
040015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,05113,Neither,Neither,Neither,7.0,Rural,SCH,4793946100,65,65,40,41
040016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,05119,Metro,Metro,Metro,1.0,Urban,NONE,5016865000,430,430,486,494
040017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,05009,Micro,Micro,Micro,4.0,Rural,SCH/RRC,8704144000,174,174,117,120
040018,BAPTIST HEALTH - VAN BUREN,211 CRAWFORD MEMORIAL DRIVE,VAN BUREN,AR,72956,05033,Metro,Metro,Metro,2.0,Urban,NONE,4794743401,103,103,38,39
040019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,05123,Micro,Micro,Micro,4.0,Rural,SCH,8702610000,118,118,49,56
040020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,05031,Metro,Metro,Metro,1.0,Urban,RRC,8709724100,378,378,308,329
040022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,05143,Metro,Metro,Metro,1.0,Urban,NONE,4797515711,414,414,255,275
040026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,05051,Metro,Metro,Metro,1.0,Urban,RRC,5016221000,282,282,186,213
040027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,05005,Micro,Micro,Micro,4.0,Rural,SCH/RRC,8705081000,268,268,153,170
040029,CONWAY REGIONAL HEALTH SYSTEM,2302 COLLEGE AVENUE,CONWAY,AR,72034,05045,Metro,Metro,Metro,1.0,Urban,NONE,5013293831,150,150,136,139
040036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,05119,Metro,Metro,Metro,1.0,Urban,NONE,5012023000,225,225,156,177
040039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450,05055,Micro,Micro,Micro,4.0,Rural,RRC,8702397000,129,129,107,114
040041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,05115,Micro,Micro,Micro,4.0,Rural,RRC,4799682841,170,170,132,137
040047,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455,05121,Neither,Neither,Neither,7.0,Rural,SCH,8708926000,50,50,29,32
040050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,AR,71701,05103,Micro,Micro,Micro,4.0,Rural,SCH,8708361000,98,98,84,82
040051,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,71655,05043,Neither,Neither,Neither,7.0,Rural,SCH,8703672411,49,49,43,49
040055,BAPTIST HEALTH - FORT SMITH,1001 TOWSON AVENUE,FORT SMITH,AR,72901,05131,Metro,Metro,Metro,1.0,Urban,NONE,4794414000,492,492,228,320
040062,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVE,FORT SMITH,AR,72903,05131,Metro,Metro,Metro,1.0,Urban,RRC,4793146000,360,360,349,343
040067,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,71754,05027,Micro,Micro,Micro,4.0,Rural,SCH,8702353000,70,70,33,30
040069,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,AR,72315,05093,Micro,Micro,Micro,4.0,Rural,SCH/RRC,8708387300,168,168,145,33
040071,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603,05069,Metro,Metro,Metro,1.0,Urban,SCH,8705417100,471,471,241,271
040072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ST,STUTTGART,AR,72160,05001,Neither,Neither,Neither,7.0,Rural,MDH,8706733511,49,49,36,49
040074,NORTH METRO MEDICAL CENTER,1400 BRADEN STREET,JACKSONVILLE,AR,72076,05119,Metro,Metro,Metro,1.0,Urban,NONE,5019857000,113,113,33,47
040076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,1001 SCHNEIDER DRIVE,MALVERN,AR,72104,05059,Micro,Micro,Micro,4.1,Rural,MDH,5013321000,72,72,62,64
040078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,05051,Metro,Metro,Metro,1.0,Urban,RRC,5013211000,163,163,122,126
040084,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,AR,72015,05125,Metro,Metro,Metro,1.0,Urban,NONE,5017766000,177,177,130,130
040085,HELENA REGIONAL MEDICAL CENTER,1801 MARTIN LUTHER KING JR DRIVE,HELENA,AR,72342,05107,Micro,Micro,Micro,4.0,Rural,SCH,8703385800,155,155,123,127
040088,MEDICAL CENTER OF SOUTH ARKANSAS,700 WEST GROVE STREET,EL DORADO,AR,71730,05139,Micro,Micro,Micro,4.0,Rural,SCH/RRC,8708632000,149,149,93,98
040114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,9601 INTERSTATE,LITTLE ROCK,AR,72205,05119,Metro,Metro,Metro,1.0,Urban,NONE,5012022000,807,807,717,683
040118,NEA BAPTIST MEMORIAL HOSPITAL,4800 EAST JOHNSON AVENUE,JONESBORO,AR,72401,05031,Metro,Metro,Metro,1.0,Urban,RRC,8709727000,228,228,174,180
040119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,72503,05063,Micro,Micro,Micro,4.0,Rural,SCH/RRC,8702621200,571,571,177,184
040132,LEVI HOSPITAL,300 PROSPECT AVE,HOT SPRINGS,AR,71901,05051,Metro,Metro,Metro,1.0,Urban,NONE,5016241281,50,50,1,1
040134,"ARKANSAS HEART HOSPITAL, LLC",1701 S SHACKLEFORD ROAD,LITTLE ROCK,AR,72211,05119,Metro,Metro,Metro,1.0,Urban,NONE,5012197000,110,110,101,112
040137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,05119,Metro,Metro,Metro,1.0,Urban,NONE,5015527100,69,69,48,49
040147,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,AR,72118,05119,Metro,Metro,Metro,1.0,Urban,NONE,5017488000,51,51,48,49
040152,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,3873 NORTH PARKVIEW DRIVE,FAYETTEVILLE,AR,72703,05143,Metro,Metro,Metro,1.0,Urban,NONE,4795717002,21,21,20,20
040153,WADLEY REGIONAL MEDICAL CENTER AT HOPE,2001 SOUTH MAIN,HOPE,AR,71801,05057,Micro,Micro,Micro,7.0,Rural,NONE,8707223800,79,79,65,67
040154,BAPTIST HEALTH MEDICAL CENTER-CONWAY,1555 EXCHANGE AVENUE,CONWAY,AR,72032,05045,Metro,Metro,Metro,1.0,Urban,NONE,5015852000,111,111,105,110
041300,NORTH LOGAN MERCY HOSPITAL,500 EAST ACADEMY,PARIS,AR,72855,05083,Neither,Neither,Neither,7.0,Rural,CAH,4799636101,16,16,.,16
041302,DARDANELLE HOSPITAL,200 NORTH THIRD STREET,DARDANELLE,AR,72834,05149,Micro,Micro,Micro,4.0,Rural,CAH,4792294677,35,35,.,25
041303,MERCY HOSPITAL TURNER MEMORIAL,801 WEST RIVER STREET,OZARK,AR,72949,05047,Neither,Neither,Metro,7.0,Rural,CAH,4796674138,25,25,.,25
041304,"EUREKA SPRINGS HOSPITAL, LLC",24 NORRIS STREET,EUREKA SPRINGS,AR,72632,05015,Neither,Neither,Neither,10.0,Rural,CAH,4792537400,15,15,.,15
041305,MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,WALDRON,AR,72958,05127,Neither,Neither,Neither,2.0,Rural,CAH,4796374135,24,24,.,24
041306,"IZARD COUNTY MEDICAL CENTER, LLC",61 GRASSE STREET,CALICO ROCK,AR,72519,05065,Neither,Neither,Neither,10.2,Rural,CAH,8702972400,25,25,.,25
041307,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,AR,72396,05037,Neither,Neither,Neither,7.0,Rural,CAH,8702383300,25,25,.,15
041308,MCGEHEE HOSPITAL,900 SOUTH THIRD STREET,MCGEHEE,AR,71654,05041,Neither,Neither,Neither,7.0,Rural,CAH,8702225600,25,25,.,25
041309,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN STREET,WALNUT RIDGE,AR,72476,05075,Neither,Neither,Neither,7.0,Rural,CAH,8708861200,25,25,.,25
041310,STONE COUNTY MEDICAL CENTER,2106 EAST MAIN STREET,MOUNTAIN VIEW,AR,72560,05137,Neither,Neither,Neither,10.0,Rural,CAH,8702694361,25,25,.,25
041311,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,NASHVILLE,AR,71852,05061,Neither,Neither,Neither,7.0,Rural,CAH,8708454400,25,25,.,25
041312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,1800 BYPASS ROAD,HEBER SPRINGS,AR,72543,05023,Neither,Neither,Neither,7.0,Rural,CAH,5018873000,25,25,.,25
041313,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,CLINTON,AR,72031,05141,Neither,Neither,Neither,10.0,Rural,CAH,5017457000,25,25,.,25
041314,"DEWITT HOSPITAL & NURSING HOME, INC",1641 WHITEHEAD DRIVE,DE WITT,AR,72042,05001,Neither,Neither,Neither,7.0,Rural,CAH,8709463571,25,25,.,25
041316,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OSCEOLA,AR,72370,05093,Micro,Micro,Micro,7.0,Rural,CAH,8705637000,25,25,.,25
041317,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,FORDYCE,AR,71742,05039,Neither,Neither,Neither,7.0,Rural,CAH,8703526300,25,25,.,22
041318,MERCY HOSPITAL BOONEVILLE,880 WEST MAIN,BOONEVILLE,AR,72927,05083,Neither,Neither,Neither,7.0,Rural,CAH,4796752800,25,25,.,25
041320,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,ASHDOWN,AR,71822,05081,Metro,Metro,Metro,7.1,Rural,CAH,8708985011,25,25,.,25
041321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,3050 TWIN RIVERS DRIVE,ARKADELPHIA,AR,71923,05019,Micro,Micro,Micro,4.0,Rural,CAH,8702452622,25,25,.,25
041322,FULTON COUNTY HOSPITAL,679 NORTH MAIN STREET,SALEM,AR,72576,05049,Neither,Neither,Neither,10.0,Rural,CAH,8708952691,25,25,.,25
041323,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,CROSSETT,AR,71635,05003,Neither,Neither,Neither,7.0,Rural,CAH,8703644111,25,33,.,25
041324,CHI ST VINCENT MORRILTON,#4 HOSPITAL DRIVE,MORRILTON,AR,72110,05029,Neither,Neither,Neither,7.0,Rural,CAH,5019772300,25,35,.,25
041326,DELTA MEMORIAL HOSPITAL,811 HIGHWAY 65 SOUTH,DUMAS,AR,71639,05041,Neither,Neither,Neither,7.0,Rural,CAH,8703824303,25,25,.,25
041327,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,WARREN,AR,71671,05011,Neither,Neither,Neither,7.0,Rural,CAH,8702263731,25,35,.,25
041328,CHICOT MEMORIAL MEDICAL CENTER,2729 SOUTH HIGHWAY 65 & 82,LAKE VILLAGE,AR,71653,05017,Neither,Neither,Neither,7.0,Rural,CAH,8702655351,25,25,.,25
041329,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,BERRYVILLE,AR,72616,05015,Neither,Neither,Neither,7.0,Rural,CAH,8704233355,25,25,.,25
041330,PIGGOTT COMMUNITY HOSPITAL,216 EAST MAIN STREET,PIGGOTT,AR,72454,05021,Neither,Neither,Neither,7.0,Rural,CAH,8705983881,25,25,.,25
041331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,GRAVETTE,AR,72736,05007,Metro,Metro,Metro,2.0,Urban,CAH,4797875291,25,25,.,25
050002,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,CA,94545,06001,Metro,Metro,Metro,1.0,Urban,NONE,5107826200,129,129,195,195
050006,ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,06023,Micro,Micro,Micro,4.0,Rural,RRC,7074458121,140,140,132,133
050007,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,06081,Metro,Metro,Metro,1.0,Urban,NONE,6506965270,301,301,233,241
050008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVENUE,SAN FRANCISCO,CA,94117,06075,Metro,Metro,Metro,1.0,Urban,NONE,4156006000,185,185,134,137
050009,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,94558,06055,Metro,Metro,Metro,1.0,Urban,RRC,7072524411,147,171,175,145
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,06055,Metro,Metro,Metro,10.0,Rural,NONE,7079633611,168,181,137,117
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,06005,Neither,Neither,Neither,7.0,Rural,SCH,2092237500,52,52,50,52
050016,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",345 S HALCYON RD,ARROYO GRANDE,CA,93420,06079,Metro,Metro,Metro,1.0,Urban,NONE,8054894261,53,67,52,53
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,06067,Metro,Metro,Metro,1.0,Urban,NONE,9164534453,419,419,384,389
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,06065,Metro,Metro,Metro,1.0,Urban,NONE,9517883000,478,478,407,456
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,06073,Metro,Metro,Metro,1.0,Urban,NONE,6194704321,237,237,230,230
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,06073,Metro,Metro,Metro,1.0,Urban,RRC,6195436222,600,600,609,669
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,06073,Metro,Metro,Metro,1.0,Urban,NONE,6194650711,536,536,371,443
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,06023,Micro,Micro,Micro,4.0,Rural,NONE,7078223621,80,80,77,78
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,06007,Metro,Metro,Metro,4.0,Rural,NONE,5305338500,133,153,136,133
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,06029,Metro,Metro,Metro,1.0,Urban,NONE,6613271792,366,421,408,421
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,06085,Metro,Metro,Metro,1.0,Urban,NONE,4088855000,731,731,461,393
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,06007,Metro,Metro,Metro,1.0,Urban,NONE,5303327300,298,298,247,298
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,06037,Metro,Metro,Metro,1.0,Urban,NONE,8183641555,324,324,256,241
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,06103,Micro,Micro,Micro,4.0,Rural,SCH,5305298012,76,76,45,49
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,06001,Metro,Metro,Metro,1.0,Urban,NONE,5106554000,569,569,291,296
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,06025,Metro,Metro,Metro,1.0,Urban,NONE,7603397100,153,161,154,161
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,06075,Metro,Metro,Metro,1.0,Urban,NONE,4156006000,480,608,456,464
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,06065,Metro,Metro,Metro,1.0,Urban,NONE,9518451121,72,72,57,61
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,94110,06075,Metro,Metro,Metro,1.0,Urban,NONE,4156416562,229,229,147,120
050056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,06037,Metro,Metro,Metro,1.0,Urban,NONE,6619495000,341,341,393,393
050057,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,06107,Metro,Metro,Metro,1.0,Urban,NONE,5596242000,448,448,390,403
050058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,06037,Metro,Metro,Metro,1.0,Urban,RRC,8185021900,304,334,264,241
050060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,06019,Metro,Metro,Metro,1.0,Urban,NONE,5594596000,794,794,764,749
050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,06037,Metro,Metro,Metro,1.0,Urban,NONE,2134133000,345,345,310,317
050067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,06099,Metro,Metro,Metro,1.0,Urban,NONE,2098473011,39,39,35,35
